Date,Open,High,Low,Close,Adj Close,Volume
2022-05-11,245.490005,270.850006,240.100006,242.250000,242.250000,2732400
2022-05-12,233.860001,262.209991,227.600006,245.630005,245.630005,2487700
2022-05-13,257.679993,290.809998,257.079987,286.029999,286.029999,2541400
2022-05-16,279.269989,289.619995,251.500000,252.000000,252.000000,1876300
2022-05-17,260.910004,267.940002,234.009995,247.279999,247.279999,2703300
2022-05-18,243.899994,249.660004,219.729996,229.970001,229.970001,2478900
2022-05-19,230.529999,257.000000,226.940002,245.330002,245.330002,2514200
2022-05-20,254.050003,265.515015,235.250000,248.100006,248.100006,2223200
2022-05-23,248.009995,253.089996,236.479996,244.050003,244.050003,1234500
2022-05-24,236.639999,237.429993,217.820007,223.610001,223.610001,1713500
2022-05-25,222.100006,233.210007,219.000000,230.789993,230.789993,1238800
2022-05-26,215.220001,241.470001,213.389999,233.059998,233.059998,2406100
2022-05-27,241.509995,252.789993,239.000000,250.059998,250.059998,1908900
2022-05-31,250.750000,255.320007,235.000000,237.149994,237.149994,2231200
2022-06-01,241.809998,262.179993,236.240005,241.809998,241.809998,3394300
2022-06-02,262.000000,290.890015,249.080002,286.700012,286.700012,4986700
2022-06-03,281.799988,287.140015,266.583008,273.130005,273.130005,2349600
2022-06-06,278.609985,286.160004,266.529999,274.589996,274.589996,1216200
2022-06-07,270.350006,299.000000,268.000000,295.589996,295.589996,1961400
2022-06-08,299.000000,308.250000,294.619995,299.010010,299.010010,2269200
2022-06-09,295.589996,306.429993,289.309998,290.380005,290.380005,1284600
2022-06-10,285.109985,286.690002,265.619995,268.709991,268.709991,2013000
2022-06-13,254.080002,260.920013,237.520004,239.000000,239.000000,2037500
2022-06-14,240.009995,250.199997,234.789001,241.000000,241.000000,1155200
2022-06-15,243.009995,259.445007,240.830002,254.320007,254.320007,1537700
2022-06-16,243.100006,247.050003,231.339996,235.009995,235.009995,1270300
2022-06-17,237.639999,252.160004,235.960007,249.750000,249.750000,1789600
2022-06-21,255.169998,276.000000,255.149994,269.549988,269.549988,1880600
2022-06-22,264.170013,279.910004,262.500000,267.230011,267.230011,1069500
2022-06-23,271.420013,292.250000,269.690002,290.609985,290.609985,1649400
2022-06-24,295.019989,313.669006,295.019989,303.089996,303.089996,2519600
2022-06-27,304.049988,308.149994,293.450012,298.890015,298.890015,1008000
2022-06-28,296.579987,301.390015,273.359985,278.350006,278.350006,1773900
2022-06-29,274.880005,281.273987,268.470001,276.769989,276.769989,928300
2022-06-30,274.000000,275.029999,251.934998,259.500000,259.500000,1777200
2022-07-01,263.720001,272.230011,256.549988,269.010010,269.010010,1491200
2022-07-05,263.029999,304.820007,261.287994,304.429993,304.429993,3388000
2022-07-06,301.809998,312.100006,296.989990,304.299988,304.299988,1532000
2022-07-07,302.049988,318.769989,301.029999,315.480011,315.480011,1854400
2022-07-08,306.100006,323.890015,302.119995,314.160004,314.160004,1435300
2022-07-11,309.619995,315.359985,300.359985,310.859985,310.859985,963200
2022-07-12,310.859985,323.019989,285.660004,291.239990,291.239990,1875800
2022-07-13,287.630005,306.700012,282.100006,295.260010,295.260010,1149600
2022-07-14,288.589996,290.829987,269.480011,278.910004,278.910004,2152700
2022-07-15,281.000000,285.954987,265.760010,277.470001,277.470001,1661400
2022-07-18,285.500000,293.500000,279.660004,281.170013,281.170013,1260500
2022-07-19,286.510010,287.480011,272.595001,284.320007,284.320007,1065100
2022-07-20,290.095001,310.989990,289.000000,307.570007,307.570007,1569100
2022-07-21,309.160004,320.899994,306.727997,317.929993,317.929993,1337300
2022-07-22,318.000000,323.000000,299.859985,301.609985,301.609985,1321500
2022-07-25,298.209991,298.980011,283.950012,289.429993,289.429993,1445700
2022-07-26,284.839996,285.980011,263.399994,266.700012,266.700012,1622300
2022-07-27,279.410004,292.540009,275.679993,289.920013,289.920013,1431100
2022-07-28,289.149994,297.339996,281.089996,297.010010,297.010010,1159400
2022-07-29,304.910004,313.540009,300.179993,312.470001,312.470001,1771700
2022-08-01,308.029999,324.660004,302.049988,318.019989,318.019989,950000
2022-08-02,310.049988,332.149994,308.010010,323.799988,323.799988,964500
2022-08-03,325.790009,340.589996,324.450012,339.309998,339.309998,1182000
2022-08-04,336.519989,341.140015,329.109985,340.880005,340.880005,948300
2022-08-05,336.109985,358.989990,330.031006,356.839996,356.839996,1342200
2022-08-08,360.000000,378.940002,359.630005,363.709991,363.709991,1155000
2022-08-09,356.559998,365.000000,354.462006,358.179993,358.179993,715600
2022-08-10,376.000000,389.500000,375.989990,380.309998,380.309998,1050700
2022-08-11,387.549988,390.839996,367.679993,368.760010,368.760010,846100
2022-08-12,372.709991,379.390015,365.829987,379.100006,379.100006,751700
2022-08-15,375.160004,383.920013,370.951996,375.920013,375.920013,629100
2022-08-16,375.079987,375.079987,363.420013,374.420013,374.420013,1338900
2022-08-17,365.899994,368.000000,359.179993,361.679993,361.679993,916000
2022-08-18,359.589996,361.260010,352.670013,353.529999,353.529999,845200
2022-08-19,343.920013,344.869995,333.859985,337.070007,337.070007,1167200
2022-08-22,328.399994,334.500000,323.970001,329.760010,329.760010,816400
2022-08-23,333.279999,338.519989,326.119995,326.260010,326.260010,588600
2022-08-24,325.420013,343.179993,325.420013,338.600006,338.600006,880700
2022-08-25,355.540009,365.540009,353.070007,363.739990,363.739990,1431200
2022-08-26,362.059998,367.290009,351.540009,353.570007,353.570007,1199100
2022-08-29,345.299988,354.019989,326.010010,332.070007,332.070007,1938400
2022-08-30,336.320007,341.696014,321.779999,330.720001,330.720001,1203900
2022-08-31,335.220001,339.809998,321.209991,322.859985,322.859985,2028800
2022-09-01,266.940002,272.000000,238.470001,241.110001,241.110001,8212000
2022-09-02,244.169998,254.345001,235.199997,244.869995,244.869995,3322200
2022-09-06,241.070007,249.125000,236.880005,238.000000,238.000000,1936800
2022-09-07,236.169998,248.600006,233.399994,246.710007,246.710007,1925400
2022-09-08,241.399994,250.240005,239.770004,247.509995,247.509995,1530000
2022-09-09,250.479996,273.914001,250.479996,268.640015,268.640015,3026800
2022-09-12,269.070007,278.670013,266.040009,278.510010,278.510010,2044700
2022-09-13,260.760010,263.750000,250.960007,251.919998,251.919998,2382900
2022-09-14,251.470001,252.589996,243.000000,247.220001,247.220001,2010400
2022-09-15,244.690002,249.130005,232.220001,233.520004,233.520004,2990600
2022-09-16,228.419998,228.619995,217.550003,220.580002,220.580002,3030500
2022-09-19,218.179993,222.350006,213.919998,221.339996,221.339996,2096400
2022-09-20,216.960007,221.550003,213.979996,217.899994,217.899994,1654900
2022-09-21,218.720001,222.350006,209.449997,209.460007,209.460007,1484500
2022-09-22,206.770004,212.000000,196.800003,198.199997,198.199997,2373900
2022-09-23,196.899994,201.350006,189.235001,194.729996,194.729996,2891400
2022-09-26,194.199997,200.500000,188.169998,189.690002,189.690002,1519900
2022-09-27,194.610001,197.949997,190.160004,194.440002,194.440002,1323700
2022-09-28,193.919998,203.679993,192.160004,201.309998,201.309998,1570900
2022-09-29,196.449997,199.020004,191.778000,194.820007,194.820007,1265700
2022-09-30,196.399994,210.500000,194.425003,198.559998,198.559998,2699100
2022-10-03,199.009995,200.929993,185.509995,194.070007,194.070007,3301400
2022-10-04,201.410004,208.990005,200.429993,203.309998,203.309998,3276300
2022-10-05,197.449997,205.000000,191.009995,202.070007,202.070007,1613400
2022-10-06,202.000000,206.929993,195.220001,199.199997,199.199997,1370600
2022-10-07,192.059998,194.389999,186.860001,189.789993,189.789993,1344900
2022-10-10,191.130005,191.889999,178.800003,181.970001,181.970001,1808800
2022-10-11,181.100006,184.800003,171.429993,180.050003,180.050003,1763200
2022-10-12,180.750000,182.720001,172.399994,181.800003,181.800003,1625100
2022-10-13,174.020004,182.710007,166.610001,180.759995,180.759995,2131200
2022-10-14,186.139999,187.580002,171.270004,172.080002,172.080002,1485400
2022-10-17,178.979996,186.889999,177.080002,182.350006,182.350006,1352300
2022-10-18,195.000000,196.779999,185.570007,189.970001,189.970001,1813500
2022-10-19,185.050003,189.619995,180.809998,184.770004,184.770004,1582400
2022-10-20,186.000000,197.970001,184.039993,191.000000,191.000000,1344200
2022-10-21,188.070007,188.899994,177.699997,188.899994,188.899994,3136700
2022-10-24,188.929993,189.029999,176.684998,181.910004,181.910004,2170300
2022-10-25,185.179993,200.960007,185.179993,200.690002,200.690002,2291800
2022-10-26,183.369995,202.160004,183.240005,191.050003,191.050003,2349100
2022-10-27,194.589996,199.660004,189.759995,190.389999,190.389999,1102500
2022-10-28,184.949997,187.809998,177.649994,186.589996,186.589996,2342700
2022-10-31,186.509995,189.610001,182.755005,183.029999,183.029999,1130200
2022-11-01,189.809998,194.500000,180.500000,181.449997,181.449997,1161900
2022-11-02,180.550003,180.550003,163.199997,163.220001,163.220001,2036000
2022-11-03,159.660004,164.630005,156.970001,157.220001,157.220001,1965800
2022-11-04,156.309998,156.429993,140.500000,145.380005,145.380005,3183600
2022-11-07,147.789993,148.255005,137.542007,141.839996,141.839996,2513600
2022-11-08,143.619995,150.350006,137.770004,144.009995,144.009995,2089900
2022-11-09,141.729996,141.985001,135.149994,137.350006,137.350006,1584900
2022-11-10,150.009995,165.509995,148.559998,161.000000,161.000000,3714300
2022-11-11,163.449997,180.759995,161.589996,175.940002,175.940002,2806300
2022-11-14,174.080002,175.479996,167.020004,171.080002,171.080002,1426500
2022-11-15,181.339996,186.750000,178.660004,182.100006,182.100006,1679100
2022-11-16,177.720001,180.440002,170.210007,174.690002,174.690002,1484100
2022-11-17,166.289993,169.945007,162.630005,163.789993,163.789993,2163500
2022-11-18,167.610001,168.979996,157.729996,159.880005,159.880005,1213200
2022-11-21,152.830002,153.089996,145.509995,147.020004,147.020004,2238800
2022-11-22,147.300003,147.500000,142.440002,146.800003,146.800003,1918400
2022-11-23,147.460007,152.414001,145.500000,150.770004,150.770004,2043900
2022-11-25,147.759995,149.330002,146.110001,147.750000,147.750000,883800
2022-11-28,145.130005,148.729996,143.110001,143.500000,143.500000,1621800
2022-11-29,145.800003,147.289993,142.154999,142.300003,142.300003,1722700
2022-11-30,139.880005,152.699997,137.699997,152.690002,152.690002,3337900
2022-12-01,153.919998,162.494995,151.369995,161.940002,161.940002,2875400
2022-12-02,156.804993,162.529999,153.000000,160.169998,160.169998,1806000
2022-12-05,159.000000,160.500000,144.759995,148.720001,148.720001,1995400
2022-12-06,150.050003,150.550003,142.020004,144.690002,144.690002,4047000
2022-12-07,184.600006,186.750000,167.509995,178.300003,178.300003,12542100
2022-12-08,182.699997,195.729996,177.020004,194.429993,194.429993,5564400
2022-12-09,194.600006,198.410004,190.740005,191.750000,191.750000,2708400
2022-12-12,193.000000,203.759995,192.639999,203.179993,203.179993,2809200
2022-12-13,218.279999,221.199997,202.300003,206.059998,206.059998,2879500
2022-12-14,206.050003,213.460007,205.123993,210.649994,210.649994,1472200
2022-12-15,205.250000,213.440002,201.330002,203.710007,203.710007,1939200
2022-12-16,201.929993,206.839996,196.770004,203.100006,203.100006,2253100
2022-12-19,201.520004,202.563995,189.880005,193.360001,193.360001,1688200
2022-12-20,191.470001,201.850006,190.300003,200.130005,200.130005,1512200
2022-12-21,202.139999,203.440002,195.089996,200.380005,200.380005,1199500
2022-12-22,196.039993,197.990005,190.850006,196.169998,196.169998,1118800
2022-12-23,194.500000,197.589996,191.660004,197.470001,197.470001,1370400
2022-12-27,194.160004,195.479996,186.589996,188.850006,188.850006,1156400
2022-12-28,187.830002,191.570007,186.360001,188.809998,188.809998,661000
2022-12-29,190.449997,203.630005,188.580002,198.850006,198.850006,1280300
2022-12-30,194.160004,198.500000,191.750000,196.839996,196.839996,1033900
2023-01-03,199.449997,201.940002,186.360001,190.750000,190.750000,1744500
2023-01-04,191.839996,192.949997,183.500000,187.210007,187.210007,1737900
2023-01-05,185.009995,185.009995,170.520004,172.179993,172.179993,2263300
2023-01-06,172.199997,173.660004,164.589996,169.820007,169.820007,2042700
2023-01-09,173.639999,179.419998,172.070007,178.070007,178.070007,1632000
2023-01-10,175.589996,183.059998,174.699997,182.089996,182.089996,1156900
2023-01-11,183.100006,189.179993,179.740005,188.820007,188.820007,1304700
2023-01-12,188.820007,190.910004,183.205002,190.610001,190.610001,1259900
2023-01-13,187.149994,198.500000,186.050003,197.529999,197.529999,1494500
2023-01-17,195.110001,206.869995,192.630005,202.839996,202.839996,1397700
2023-01-18,206.899994,212.289993,199.779999,200.839996,200.839996,1339300
2023-01-19,197.000000,199.000000,188.779999,189.309998,189.309998,1523800
2023-01-20,191.000000,199.509995,188.910004,197.860001,197.860001,1105500
2023-01-23,199.000000,207.679993,196.000000,207.050003,207.050003,1182500
2023-01-24,203.820007,211.000000,199.330002,199.880005,199.880005,1440100
2023-01-25,190.610001,198.565002,179.520004,195.139999,195.139999,2679500
2023-01-26,199.320007,208.755005,197.289993,208.229996,208.229996,1854200
2023-01-27,205.520004,224.895004,203.770004,224.009995,224.009995,2985400
2023-01-30,220.630005,221.994995,209.690002,210.410004,210.410004,1244600
2023-01-31,210.029999,214.860001,208.470001,214.210007,214.210007,1233800
2023-02-01,214.550003,229.794998,211.830002,228.169998,228.169998,1748500
2023-02-02,237.520004,248.149994,236.679993,245.860001,245.860001,2693500
2023-02-03,231.509995,238.250000,220.179993,221.979996,221.979996,2408400
2023-02-06,219.259995,226.270004,216.050003,218.440002,218.440002,1335100
2023-02-07,218.529999,225.229996,211.800003,224.419998,224.419998,1223700
2023-02-08,224.419998,232.050003,221.470001,222.630005,222.630005,1331800
2023-02-09,227.210007,230.350006,220.309998,220.800003,220.800003,1002400
2023-02-10,216.050003,217.360001,207.000000,210.699997,210.699997,1237000
2023-02-13,213.470001,221.119995,207.179993,217.300003,217.300003,1111000
2023-02-14,213.029999,231.020004,211.539993,228.809998,228.809998,1660200
2023-02-15,231.399994,237.919006,226.130005,233.529999,233.529999,1289400
2023-02-16,225.250000,233.309998,217.149994,217.330002,217.330002,1543100
2023-02-17,217.330002,217.759995,208.059998,213.130005,213.130005,1303100
2023-02-21,207.690002,214.000000,206.910004,210.610001,210.610001,1183000
2023-02-22,213.529999,220.419998,211.690002,213.589996,213.589996,1308000
2023-02-23,216.789993,219.990005,205.880005,213.460007,213.460007,1126100
2023-02-24,206.669998,209.960007,203.369995,205.899994,205.899994,1092800
2023-02-27,208.240005,210.490005,205.184006,206.869995,206.869995,718600
2023-02-28,206.910004,210.283005,205.960007,209.520004,209.520004,1126700
2023-03-01,209.690002,213.705002,203.679993,209.970001,209.970001,1431600
2023-03-02,200.809998,206.850006,198.089996,205.320007,205.320007,1941300
2023-03-03,207.029999,220.171997,206.860001,219.059998,219.059998,1800200
2023-03-06,220.520004,224.779999,217.899994,219.889999,219.889999,1262100
2023-03-07,220.000000,227.070007,218.770004,223.649994,223.649994,1758400
2023-03-08,224.240005,231.860001,224.000000,228.699997,228.699997,5332800
2023-03-09,203.850006,221.869995,201.205002,209.570007,209.570007,7931100
2023-03-10,206.009995,211.139999,189.949997,194.080002,194.080002,4755800
2023-03-13,190.539993,206.985001,189.589996,201.740005,201.740005,2060800
2023-03-14,205.830002,208.660004,198.639999,204.679993,204.679993,1928200
2023-03-15,202.929993,213.380005,201.380005,212.130005,212.130005,1956200
2023-03-16,212.449997,221.800003,210.248001,221.250000,221.250000,1426700
2023-03-17,220.399994,224.320007,217.539993,219.770004,219.770004,1674200
2023-03-20,216.020004,217.839996,207.244995,210.919998,210.919998,1519500
2023-03-21,213.000000,219.919998,212.039993,218.559998,218.559998,1005800
2023-03-22,218.440002,222.000000,211.009995,211.130005,211.130005,1035000
2023-03-23,216.970001,224.360001,214.354004,220.070007,220.070007,1234500
2023-03-24,219.169998,220.750000,211.710007,216.789993,216.789993,1205500
2023-03-27,215.770004,217.500000,210.479996,210.649994,210.649994,670800
2023-03-28,210.410004,215.259995,210.410004,213.929993,213.929993,659700
2023-03-29,217.000000,219.759995,215.479996,217.399994,217.399994,714900
2023-03-30,220.539993,221.979996,214.720001,218.940002,218.940002,823700
2023-03-31,220.229996,233.210007,218.130005,233.119995,233.119995,1734000
2023-04-03,228.330002,232.145004,224.539993,226.869995,226.869995,1427200
2023-04-04,227.350006,231.029999,225.880005,227.919998,227.919998,789400
2023-04-05,225.000000,226.212997,209.110001,213.089996,213.089996,1545000
2023-04-06,210.000000,216.199997,204.500000,215.889999,215.889999,964600
2023-04-10,212.429993,214.589996,208.000000,214.250000,214.250000,1015900
2023-04-11,209.679993,215.529999,198.720001,211.520004,211.520004,2601100
2023-04-12,223.990005,234.830002,222.300003,226.210007,226.210007,3542400
2023-04-13,230.949997,236.220001,223.860001,224.500000,224.500000,1690000
2023-04-14,222.000000,226.910004,217.610001,223.089996,223.089996,1350500
2023-04-17,220.889999,226.210007,219.279999,224.850006,224.850006,696400
2023-04-18,230.000000,231.960007,226.419998,230.000000,230.000000,947800
2023-04-19,226.830002,231.800003,224.389999,230.259995,230.259995,706700
2023-04-20,227.309998,229.220001,224.169998,226.520004,226.520004,834400
2023-04-21,229.000000,234.679993,227.600006,232.860001,232.860001,1222700
2023-04-24,234.000000,235.520004,222.630005,223.960007,223.960007,1310900
2023-04-25,220.059998,221.160004,212.522995,212.910004,212.910004,1467500
2023-04-26,226.199997,243.399994,226.199997,238.220001,238.220001,3416800
2023-04-27,242.570007,243.729996,234.509995,240.949997,240.949997,1392100
2023-04-28,238.550003,240.927994,230.080002,239.960007,239.960007,1588400
2023-05-01,237.000000,237.664993,224.050003,225.770004,225.770004,1677900
2023-05-02,224.839996,226.100006,217.830002,217.990005,217.990005,1053900
2023-05-03,216.660004,224.490005,215.559998,220.520004,220.520004,1381400
2023-05-04,226.100006,243.567001,226.100006,237.250000,237.250000,2424000
2023-05-05,240.860001,242.710007,234.809998,241.289993,241.289993,1759400
2023-05-08,244.740005,247.800003,238.990005,246.929993,246.929993,1331100
2023-05-09,244.899994,251.869995,244.850006,250.279999,250.279999,1727800
2023-05-10,255.559998,266.380005,255.057007,262.019989,262.019989,2104500
2023-05-11,263.500000,265.529999,259.529999,264.089996,264.089996,1331800
2023-05-12,264.000000,269.848999,260.579987,263.600006,263.600006,1698500
2023-05-15,265.170013,277.769989,264.575012,276.170013,276.170013,1972900
2023-05-16,274.190002,278.260010,273.850006,275.480011,275.480011,1709500
2023-05-17,277.000000,285.480011,275.230011,282.500000,282.500000,1559200
2023-05-18,282.320007,292.049988,280.000000,289.720001,289.720001,2228600
2023-05-19,281.209991,282.005005,272.839996,275.179993,275.179993,2585200
2023-05-22,275.179993,283.540009,272.140015,283.290009,283.290009,1599300
2023-05-23,279.589996,284.589996,272.769989,272.809998,272.809998,1452000
2023-05-24,269.910004,279.109985,267.679993,277.579987,277.579987,1725400
2023-05-25,283.200012,293.279999,277.459991,284.910004,284.910004,2150400
2023-05-26,274.100006,291.630005,273.000000,283.359985,283.359985,1906700
2023-05-30,291.459991,296.316986,285.869995,292.369995,292.369995,1531400
2023-05-31,290.799988,298.369995,289.290009,293.790009,293.790009,1862900
2023-06-01,285.730011,294.980011,275.760010,293.959991,293.959991,4200200
2023-06-02,380.750000,397.980011,370.000000,376.299988,376.299988,9120700
2023-06-05,379.220001,392.350006,376.000000,388.570007,388.570007,2820700
2023-06-06,385.010010,398.890015,382.989990,387.619995,387.619995,2782000
2023-06-07,387.859985,391.885986,366.109985,368.559998,368.559998,2212000
2023-06-08,369.769989,376.255005,365.000000,374.670013,374.670013,1632600
2023-06-09,376.820007,384.760010,370.894989,374.510010,374.510010,1274200
2023-06-12,376.179993,382.679993,371.869995,381.790009,381.790009,1092600
2023-06-13,386.179993,390.149994,372.399994,384.100006,384.100006,1678400
2023-06-14,380.130005,381.989990,369.309998,374.589996,374.589996,2271000
2023-06-15,373.190002,389.309998,370.359985,385.399994,385.399994,1324900
2023-06-16,385.869995,385.869995,376.350006,379.899994,379.899994,1613500
2023-06-20,379.769989,385.287994,375.109985,379.779999,379.779999,1729500
2023-06-21,378.910004,381.950012,367.600006,372.959991,372.959991,1935500
2023-06-22,366.660004,396.839996,365.109985,388.359985,388.359985,3204600
2023-06-23,386.630005,396.000000,380.200012,389.989990,389.989990,3391200
2023-06-26,388.500000,393.899994,375.312988,379.980011,379.980011,1693400
2023-06-27,383.989990,390.690002,376.010010,388.339996,388.339996,987200
2023-06-28,387.989990,414.480011,387.010010,398.019989,398.019989,2879900
2023-06-29,400.000000,407.029999,395.549988,402.989990,402.989990,1809900
2023-06-30,406.059998,418.700012,405.320007,410.989990,410.989990,2094300
2023-07-03,406.779999,416.640015,406.350006,411.420013,411.420013,1123300
2023-07-05,406.179993,412.304993,402.359985,409.570007,409.570007,1547000
2023-07-06,401.559998,402.410004,392.000000,399.019989,399.019989,1682700
2023-07-07,400.029999,403.739990,387.730011,388.619995,388.619995,1577700
2023-07-10,382.410004,395.579987,376.489990,394.619995,394.619995,1401100
2023-07-11,396.450012,399.010010,389.500000,394.220001,394.220001,975200
2023-07-12,401.609985,404.000000,387.049988,391.079987,391.079987,1198300
2023-07-13,394.920013,407.869995,394.739990,407.209991,407.209991,1210800
2023-07-14,408.739990,414.500000,397.329987,398.679993,398.679993,1063800
2023-07-17,400.250000,412.385010,399.119995,409.170013,409.170013,839500
2023-07-18,419.040009,437.329987,407.410004,426.019989,426.019989,3418400
2023-07-19,429.549988,439.000000,420.000000,431.209991,431.209991,1998200
2023-07-20,422.170013,426.950012,410.359985,412.640015,412.640015,1653300
2023-07-21,419.690002,420.399994,408.739990,409.779999,409.779999,939800
2023-07-24,413.100006,413.100006,402.000000,410.579987,410.579987,691500
2023-07-25,416.559998,426.329987,414.380005,418.970001,418.970001,1099900
2023-07-26,403.720001,413.440002,398.200012,405.140015,405.140015,1361200
2023-07-27,415.640015,416.000000,396.000000,403.579987,403.579987,1271200
2023-07-28,411.670013,418.510010,403.019989,411.619995,411.619995,1242900
2023-07-31,415.769989,426.619995,414.994995,423.399994,423.399994,1153200
2023-08-01,420.000000,424.970001,415.410004,424.570007,424.570007,732100
2023-08-02,414.089996,415.989990,393.000000,398.739990,398.739990,1821900
2023-08-03,391.850006,407.290009,386.290009,402.799988,402.799988,1067400
2023-08-04,415.059998,423.950012,400.519989,401.570007,401.570007,1542300
2023-08-07,403.429993,405.295013,387.708008,397.549988,397.549988,1060600
2023-08-08,378.170013,388.503998,368.500000,370.190002,370.190002,2856400
2023-08-09,370.190002,372.739990,358.429993,360.000000,360.000000,1767600
2023-08-10,359.910004,368.339996,353.315002,359.660004,359.660004,1492600
2023-08-11,355.980011,361.339996,353.880005,356.220001,356.220001,746300
2023-08-14,352.290009,364.795013,348.809998,364.410004,364.410004,940700
2023-08-15,362.899994,371.579987,358.440002,367.339996,367.339996,1183400
2023-08-16,363.630005,368.519989,358.000000,358.829987,358.829987,747800
2023-08-17,359.000000,360.088989,349.089996,351.170013,351.170013,964000
2023-08-18,344.480011,353.769989,342.010010,350.829987,350.829987,984800
2023-08-21,358.070007,363.489990,355.010010,358.600006,358.600006,982300
2023-08-22,364.299988,365.559998,355.850006,362.040009,362.040009,735500
2023-08-23,360.989990,371.149994,359.000000,370.739990,370.739990,1225200
2023-08-24,384.989990,384.989990,357.904999,360.750000,360.750000,1127000
2023-08-25,357.179993,368.239990,355.010010,363.459991,363.459991,1106900
2023-08-28,365.410004,368.720001,353.890015,354.320007,354.320007,1129700
2023-08-29,357.950012,374.299988,354.149994,367.380005,367.380005,1265700
2023-08-30,366.549988,380.380005,364.299011,375.519989,375.519989,1172800
2023-08-31,382.000000,387.290009,378.910004,381.299988,381.299988,3094600
2023-09-01,395.010010,414.000000,389.329987,392.880005,392.880005,5894800
2023-09-05,389.500000,398.644989,388.299988,394.130005,394.130005,1774800
2023-09-06,393.510010,395.750000,378.329987,382.260010,382.260010,1308200
2023-09-07,373.859985,381.230011,368.790009,377.540009,377.540009,1130400
2023-09-08,377.279999,384.019989,375.179993,377.290009,377.290009,1259300
2023-09-11,382.000000,395.049988,379.720001,394.279999,394.279999,1254500
2023-09-12,387.670013,388.959991,374.570007,374.570007,374.570007,1171200
2023-09-13,374.570007,378.765015,370.760010,371.339996,371.339996,861300
2023-09-14,372.119995,372.299988,363.910004,365.920013,365.920013,784200
2023-09-15,361.309998,362.320007,354.000000,362.130005,362.130005,1307500
2023-09-18,357.390015,361.230011,354.760010,356.540009,356.540009,644700
2023-09-19,357.170013,359.510010,350.019989,355.609985,355.609985,600800
2023-09-20,356.000000,361.359985,351.339996,351.660004,351.660004,572200
2023-09-21,342.899994,347.980011,331.950012,333.619995,333.619995,1859300
2023-09-22,338.209991,339.540009,331.000000,335.760010,335.760010,1257200
2023-09-25,331.309998,338.000000,329.510010,333.309998,333.309998,760000
2023-09-26,329.579987,334.179993,324.109985,325.299988,325.299988,1404200
2023-09-27,326.269989,332.839996,324.690002,328.160004,328.160004,934700
2023-09-28,324.690002,343.535004,323.010010,343.109985,343.109985,1405800
2023-09-29,353.049988,360.880005,345.420013,345.859985,345.859985,1559100
2023-10-02,342.390015,351.815002,341.149994,349.075012,349.075012,1140900
2023-10-03,341.019989,345.000000,328.959991,331.609985,331.609985,944400
2023-10-04,337.049988,338.200012,331.773987,335.950012,335.950012,956100
2023-10-05,335.109985,338.239990,328.269989,336.779999,336.779999,798600
2023-10-06,328.359985,354.345001,328.260010,353.619995,353.619995,1290300
2023-10-09,347.500000,362.119995,346.630005,358.309998,358.309998,992300
2023-10-10,355.959991,368.621002,354.000000,358.470001,358.470001,1050500
2023-10-11,365.929993,371.940002,362.500000,365.220001,365.220001,886500
2023-10-12,367.519989,374.670013,362.000000,364.350006,364.350006,986400
2023-10-13,365.470001,366.332001,349.894989,350.679993,350.679993,916500
2023-10-16,352.350006,369.420013,350.700012,368.160004,368.160004,955000
2023-10-17,362.299988,373.000000,361.350006,365.700012,365.700012,965500
2023-10-18,362.339996,369.654999,356.481995,358.679993,358.679993,868900
2023-10-19,365.429993,368.980011,357.654999,358.000000,358.000000,933200
2023-10-20,359.329987,362.029999,342.440002,346.279999,346.279999,1287500
2023-10-23,340.049988,348.799988,333.635010,342.279999,342.279999,850500
2023-10-24,348.459991,358.760010,346.790009,352.040009,352.040009,980600
2023-10-25,347.000000,347.970001,328.470001,329.329987,329.329987,1149800
2023-10-26,329.350006,334.390015,321.000000,327.329987,327.329987,1422700
2023-10-27,333.000000,339.755005,331.980011,335.309998,335.309998,1070200
2023-10-30,341.250000,342.329987,333.694000,336.299988,336.299988,733100
2023-10-31,341.230011,346.312012,332.600006,344.589996,344.589996,721400
2023-11-01,345.209991,347.220001,332.000000,339.019989,339.019989,957700
2023-11-02,347.470001,347.470001,326.209991,329.000000,329.000000,1638400
2023-11-03,332.739990,343.700012,328.540009,343.109985,343.109985,1588800
2023-11-06,347.179993,347.179993,323.309998,332.350006,332.350006,1525000
2023-11-07,355.010010,384.149994,355.010010,369.040009,369.040009,3881000
2023-11-08,372.000000,373.729004,362.500000,370.040009,370.040009,1171800
2023-11-09,372.500000,379.709991,364.100006,365.309998,365.309998,990500
2023-11-10,366.760010,379.000000,364.010010,376.890015,376.890015,950600
2023-11-13,376.480011,387.940002,374.100006,377.970001,377.970001,1145300
2023-11-14,389.010010,402.570007,386.070007,397.769989,397.769989,1772900
2023-11-15,401.000000,402.700012,390.420013,392.579987,392.579987,891000
2023-11-16,395.730011,395.989990,384.559998,389.070007,389.070007,899500
2023-11-17,389.709991,395.000000,388.000000,392.570007,392.570007,646300
2023-11-20,393.160004,411.000000,393.160004,407.609985,407.609985,1123900
2023-11-21,402.540009,412.670013,402.500000,405.510010,405.510010,848500
2023-11-22,409.769989,410.070007,398.920013,405.070007,405.070007,936300
2023-11-24,403.500000,409.489990,400.850006,407.700012,407.700012,312700
2023-11-27,406.730011,411.640015,400.399994,401.910004,401.910004,1338200
2023-11-28,400.850006,410.149994,397.459991,406.250000,406.250000,1025400
